source;target;value
14234;14291;403
14234;14427;429
14234;14462;405
14234;14464;403
14237;14251;440
14237;14259;409
14237;14404;406
14237;14418;406
14237;14424;407
14237;14427;434
14237;14462;414
14237;14464;417
14238;14274;410
14238;14284;412
14238;14423;401
14239;14259;435
14239;14273;411
14239;14276;421
14239;14410;414
14239;14411;438
14239;14417;405
14239;14456;423
14242;14243;411
14242;14245;405
14242;14259;434
14242;14273;431
14242;14276;444
14242;14410;429
14242;14411;439
14242;14415;411
14242;14417;406
14242;14432;407
14242;14438;411
14242;14449;401
14242;14456;436
14242;14461;430
14243;14245;428
14243;14252;404
14243;14259;427
14243;14273;409
14243;14276;426
14243;14291;405
14243;14403;411
14243;14410;401
14243;14411;427
14243;14415;437
14243;14438;419
14243;14449;435
14243;14456;429
14243;14461;413
14244;14246;420
14244;14254;413
14244;14255;402
14244;14256;405
14244;14257;402
14244;14258;402
14244;14264;415
14244;14265;432
14244;14267;409
14244;14274;446
14244;14275;414
14244;14277;422
14244;14278;421
14244;14279;436
14244;14282;407
14244;14284;428
14244;14289;405
14244;14400;404
14244;14401;427
14244;14406;417
14244;14407;413
14244;14416;403
14244;14421;423
14244;14422;422
14244;14423;449
14244;14430;442
14244;14431;436
14244;14435;442
14244;14439;402
14244;14440;423
14244;14444;426
14244;14445;423
14244;14458;424
14244;14459;411
14244;14460;409
14244;14463;419
14245;14259;432
14245;14273;423
14245;14276;431
14245;14403;404
14245;14411;436
14245;14415;439
14245;14438;435
14245;14449;445
14245;14456;426
14245;14461;422
14246;14250;409
14246;14254;405
14246;14255;408
14246;14256;424
14246;14257;418
14246;14258;407
14246;14264;428
14246;14265;454
14246;14267;421
14246;14274;426
14246;14275;410
14246;14277;431
14246;14278;420
14246;14279;428
14246;14280;407
14246;14282;412
14246;14284;414
14246;14285;411
14246;14400;429
14246;14401;416
14246;14406;421
14246;14407;419
14246;14412;401
14246;14421;421
14246;14423;447
14246;14430;443
14246;14431;425
14246;14433;414
14246;14434;402
14246;14435;444
14246;14439;401
14246;14440;423
14246;14441;401
14246;14443;413
14246;14444;440
14246;14445;424
14246;14458;430
14246;14460;410
14246;14463;429
14248;14264;426
14248;14265;423
14248;14275;405
14248;14277;412
14248;14284;402
14248;14285;406
14248;14401;403
14248;14421;401
14248;14430;404
14248;14435;414
14248;14445;413
14248;14458;403
14249;14251;410
14249;14464;408
14250;14257;402
14250;14264;405
14250;14265;421
14250;14284;408
14250;14285;412
14250;14400;408
14250;14423;405
14250;14430;401
14251;14259;431
14251;14270;410
14251;14276;415
14251;14291;401
14251;14404;412
14251;14410;404
14251;14418;404
14251;14424;415
14251;14427;457
14251;14456;415
14251;14462;426
14251;14464;441
14252;14415;417
14253;14264;416
14253;14265;414
14253;14267;403
14253;14274;407
14253;14277;404
14253;14279;405
14253;14284;403
14253;14401;407
14253;14423;404
14253;14430;423
14253;14431;402
14253;14435;415
14253;14444;404
14253;14445;407
14253;14458;411
14254;14255;418
14254;14256;437
14254;14258;434
14254;14263;415
14254;14264;411
14254;14265;430
14254;14267;411
14254;14269;406
14254;14274;421
14254;14275;405
14254;14277;433
14254;14278;415
14254;14279;439
14254;14284;402
14254;14401;424
14254;14407;426
14254;14423;416
14254;14430;453
14254;14431;449
14254;14435;449
14254;14440;415
14254;14445;410
14254;14458;432
14254;14463;448
14255;14256;405
14255;14257;406
14255;14264;429
14255;14265;447
14255;14267;418
14255;14274;405
14255;14275;411
14255;14277;438
14255;14278;415
14255;14279;430
14255;14284;403
14255;14289;411
14255;14400;420
14255;14401;431
14255;14406;403
14255;14407;405
14255;14423;412
14255;14430;442
14255;14431;404
14255;14433;407
14255;14435;438
14255;14440;425
14255;14445;428
14255;14458;431
14255;14460;408
14255;14463;423
14256;14257;414
14256;14258;425
14256;14263;425
14256;14264;418
14256;14265;449
14256;14267;418
14256;14269;410
14256;14274;403
14256;14275;404
14256;14277;437
14256;14278;407
14256;14279;432
14256;14281;410
14256;14282;406
14256;14400;411
14256;14401;422
14256;14407;420
14256;14423;411
14256;14430;447
14256;14431;432
14256;14435;445
14256;14440;414
14256;14444;405
14256;14445;416
14256;14458;433
14256;14460;403
14256;14463;449
14257;14264;430
14257;14265;443
14257;14267;411
14257;14274;401
14257;14275;415
14257;14277;445
14257;14278;413
14257;14279;433
14257;14282;401
14257;14284;401
14257;14285;410
14257;14400;427
14257;14401;428
14257;14406;405
14257;14421;402
14257;14423;413
14257;14430;431
14257;14433;414
14257;14435;427
14257;14440;427
14257;14443;402
14257;14444;409
14257;14445;429
14257;14458;431
14257;14460;402
14257;14463;419
14258;14263;404
14258;14265;425
14258;14274;407
14258;14277;421
14258;14279;428
14258;14401;415
14258;14407;422
14258;14430;436
14258;14431;424
14258;14435;439
14258;14440;409
14258;14458;415
14258;14463;430
14259;14273;438
14259;14276;461
14259;14288;401
14259;14410;452
14259;14411;461
14259;14415;440
14259;14417;412
14259;14427;442
14259;14437;409
14259;14438;449
14259;14449;436
14259;14456;467
14259;14461;411
14259;14462;422
14259;14464;404
14259;14466;417
14263;14265;437
14263;14267;401
14263;14277;427
14263;14279;415
14263;14401;404
14263;14407;405
14263;14430;413
14263;14435;425
14263;14458;427
14263;14463;434
14264;14265;472
14264;14266;408
14264;14267;429
14264;14274;438
14264;14275;429
14264;14277;452
14264;14278;431
14264;14279;444
14264;14280;401
14264;14282;413
14264;14284;432
14264;14285;427
14264;14289;425
14264;14400;435
14264;14401;438
14264;14406;431
14264;14407;410
14264;14421;422
14264;14423;432
14264;14430;463
14264;14431;411
14264;14433;428
14264;14434;418
14264;14435;450
14264;14440;450
14264;14443;433
14264;14444;420
14264;14445;447
14264;14458;456
14264;14460;426
14264;14463;428
14264;13032;402
14265;14266;421
14265;14267;452
14265;14269;423
14265;14274;438
14265;14275;445
14265;14277;474
14265;14278;440
14265;14279;465
14265;14280;418
14265;14281;424
14265;14282;430
14265;14284;446
14265;14285;445
14265;14289;429
14265;14400;465
14265;14401;466
14265;14402;419
14265;14405;411
14265;14406;442
14265;14407;449
14265;14409;404
14265;14412;412
14265;14413;421
14265;14421;428
14265;14423;444
14265;14430;481
14265;14431;430
14265;14433;454
14265;14434;432
14265;14435;478
14265;14440;469
14265;14441;405
14265;14442;418
14265;14443;453
14265;14444;425
14265;14445;459
14265;14448;421
14265;14457;416
14265;14458;478
14265;14459;406
14265;14460;438
14265;14463;458
14265;14465;415
14265;13032;412
14266;14277;411
14266;14440;409
14266;14458;405
14267;14274;418
14267;14275;419
14267;14277;439
14267;14278;416
14267;14279;444
14267;14282;422
14267;14284;412
14267;14289;406
14267;14400;415
14267;14401;438
14267;14405;402
14267;14421;409
14267;14423;417
14267;14430;436
14267;14431;415
14267;14433;404
14267;14435;437
14267;14440;420
14267;14444;411
14267;14445;430
14267;14458;442
14267;14463;430
14269;14277;422
14269;14279;413
14269;14430;413
14269;14435;421
14269;14440;408
14269;14458;418
14269;14463;427
14270;14462;415
14273;14276;426
14273;14288;406
14273;14410;430
14273;14411;437
14273;14415;412
14273;14417;404
14273;14427;403
14273;14438;421
14273;14449;420
14273;14456;439
14273;14461;431
14274;14275;417
14274;14277;430
14274;14278;435
14274;14279;440
14274;14282;410
14274;14284;443
14274;14289;423
14274;14400;405
14274;14401;430
14274;14406;442
14274;14407;409
14274;14409;405
14274;14412;409
14274;14416;408
14274;14421;415
14274;14422;412
14274;14423;454
14274;14430;454
14274;14431;448
14274;14433;407
14274;14435;444
14274;14436;428
14274;14439;409
14274;14440;421
14274;14443;408
14274;14444;423
14274;14445;418
14274;14457;402
14274;14458;439
14274;14459;416
14274;14460;420
14274;14463;427
14275;14277;444
14275;14278;402
14275;14279;443
14275;14282;402
14275;14284;407
14275;14285;408
14275;14289;403
14275;14400;409
14275;14401;439
14275;14407;401
14275;14421;418
14275;14423;408
14275;14430;428
14275;14431;406
14275;14433;405
14275;14435;428
14275;14440;421
14275;14445;429
14275;14458;447
14275;14460;410
14275;14463;432
14276;14288;413
14276;14410;436
14276;14411;468
14276;14415;434
14276;14417;417
14276;14427;421
14276;14432;420
14276;14437;425
14276;14438;444
14276;14447;403
14276;14449;423
14276;14456;467
14276;14461;425
14276;14462;415
14276;14464;401
14276;14466;414
14277;14278;431
14277;14279;465
14277;14280;428
14277;14282;418
14277;14284;419
14277;14285;416
14277;14289;431
14277;14400;434
14277;14401;457
14277;14405;417
14277;14406;423
14277;14407;425
14277;14421;423
14277;14423;424
14277;14430;462
14277;14431;432
14277;14433;436
14277;14434;413
14277;14435;460
14277;14440;445
14277;14443;424
14277;14444;408
14277;14445;446
14277;14457;404
14277;14458;468
14277;14460;418
14277;14463;465
14278;14279;445
14278;14282;408
14278;14284;441
14278;14285;409
14278;14289;412
14278;14400;427
14278;14401;428
14278;14406;423
14278;14407;403
14278;14409;401
14278;14421;411
14278;14423;437
14278;14430;443
14278;14431;412
14278;14433;419
14278;14434;410
14278;14435;438
14278;14440;436
14278;14443;412
14278;14444;402
14278;14445;421
14278;14458;442
14278;14460;414
14278;14463;415
14279;14280;405
14279;14282;431
14279;14284;434
14279;14285;409
14279;14289;420
14279;14400;431
14279;14401;447
14279;14406;419
14279;14407;433
14279;14409;408
14279;14421;425
14279;14423;441
14279;14430;465
14279;14431;439
14279;14433;429
14279;14434;406
14279;14435;469
14279;14439;405
14279;14440;447
14279;14443;415
14279;14444;418
14279;14445;436
14279;14448;401
14279;14458;464
14279;14460;422
14279;14463;452
14280;14430;418
14280;14435;416
14280;14440;407
14280;14445;402
14280;14458;425
14280;14463;414
14281;14430;410
14281;14435;419
14281;14463;401
14282;14284;409
14282;14400;407
14282;14401;411
14282;14421;402
14282;14423;414
14282;14430;427
14282;14431;403
14282;14435;425
14282;14440;412
14282;14444;411
14282;14445;422
14282;14458;420
14282;14463;404
14284;14285;406
14284;14289;403
14284;14400;422
14284;14401;434
14284;14402;401
14284;14406;425
14284;14412;401
14284;14416;407
14284;14421;415
14284;14423;440
14284;14430;443
14284;14431;416
14284;14433;410
14284;14435;435
14284;14436;406
14284;14440;433
14284;14443;405
14284;14444;404
14284;14445;424
14284;14448;401
14284;14458;430
14284;14460;425
14284;14463;404
14285;14400;430
14285;14401;408
14285;14402;401
14285;14406;403
14285;14413;406
14285;14421;402
14285;14423;408
14285;14430;416
14285;14433;417
14285;14434;408
14285;14435;412
14285;14440;431
14285;14443;414
14285;14445;419
14285;14458;422
14285;14465;429
14285;13032;428
14286;14423;410
14288;14411;416
14288;14461;404
14289;14400;410
14289;14401;417
14289;14421;410
14289;14423;409
14289;14430;414
14289;14435;425
14289;14440;415
14289;14445;421
14289;14458;422
14289;14463;411
14291;14427;413
14291;14449;412
14291;14462;416
14400;14401;433
14400;14406;405
14400;14412;413
14400;14413;413
14400;14421;414
14400;14423;429
14400;14425;401
14400;14430;436
14400;14433;423
14400;14434;410
14400;14435;432
14400;14440;440
14400;14443;416
14400;14444;410
14400;14445;435
14400;14448;404
14400;14457;411
14400;14458;436
14400;14460;402
14400;14463;416
14400;14465;410
14401;14406;415
14401;14407;403
14401;14421;410
14401;14423;429
14401;14430;451
14401;14431;415
14401;14433;421
14401;14434;402
14401;14435;441
14401;14439;401
14401;14440;434
14401;14443;409
14401;14444;409
14401;14445;437
14401;14457;404
14401;14458;444
14401;14460;434
14401;14463;428
14403;14415;419
14403;14438;407
14403;14449;428
14404;14424;402
14404;14427;420
14404;14429;402
14404;14464;417
14405;14430;407
14405;14435;403
14405;14445;404
14405;14458;413
14405;14463;425
14406;14416;406
14406;14421;422
14406;14423;426
14406;14430;444
14406;14431;415
14406;14433;416
14406;14434;404
14406;14435;430
14406;14440;421
14406;14443;414
14406;14444;408
14406;14445;419
14406;14458;421
14406;14460;413
14406;14463;402
14407;14423;410
14407;14430;459
14407;14431;427
14407;14435;450
14407;14440;414
14407;14443;405
14407;14445;411
14407;14458;434
14407;14463;438
14409;14423;403
14409;14430;410
14409;14435;404
14410;14411;432
14410;14417;404
14410;14427;406
14410;14438;408
14410;14449;401
14410;14456;449
14410;14461;411
14411;14415;422
14411;14417;417
14411;14427;407
14411;14432;426
14411;14437;413
14411;14438;438
14411;14447;409
14411;14449;423
14411;14453;417
14411;14456;452
14411;14461;442
14411;14466;406
14412;14423;409
14412;14435;404
14413;14440;404
14414;14415;404
14414;14449;415
14415;14438;443
14415;14447;411
14415;14449;448
14415;14456;432
14415;14461;427
14415;14466;403
14416;14423;412
14417;14456;413
14418;14427;418
14418;14464;404
14421;14423;427
14421;14430;425
14421;14431;402
14421;14435;428
14421;14439;406
14421;14440;412
14421;14444;414
14421;14445;431
14421;14448;406
14421;14457;401
14421;14458;415
14421;14463;406
14421;14465;408
14422;14423;406
14422;14431;402
14423;14430;451
14423;14431;421
14423;14433;410
14423;14435;445
14423;14436;407
14423;14439;412
14423;14440;437
14423;14443;417
14423;14444;436
14423;14445;436
14423;14448;410
14423;14457;409
14423;14458;442
14423;14459;422
14423;14460;424
14423;14463;415
14423;14464;401
14424;14427;428
14424;14464;451
14427;14429;412
14427;14451;406
14427;14456;418
14427;14462;436
14427;14464;443
14427;94428;403
14429;14464;409
14430;14431;461
14430;14433;433
14430;14434;415
14430;14435;483
14430;14439;408
14430;14440;457
14430;14443;447
14430;14444;431
14430;14445;454
14430;14448;416
14430;14457;401
14430;14458;466
14430;14459;402
14430;14460;445
14430;14463;451
14431;14435;447
14431;14440;409
14431;14444;424
14431;14445;406
14431;14458;419
14431;14460;410
14431;14463;442
14432;14436;411
14432;14456;407
14433;14434;410
14433;14435;430
14433;14440;427
14433;14443;411
14433;14445;416
14433;14458;435
14433;14460;405
14433;14463;415
14434;14435;412
14434;14440;412
14434;14441;412
14434;14442;436
14434;14443;401
14434;14458;416
14435;14439;403
14435;14440;445
14435;14443;428
14435;14444;426
14435;14445;444
14435;14448;407
14435;14458;464
14435;14460;430
14435;14463;456
14437;14456;404
14438;14449;453
14438;14456;436
14438;14461;420
14438;14466;405
14439;14445;401
14440;14443;440
14440;14444;406
14440;14445;442
14440;14457;402
14440;14458;447
14440;14460;417
14440;14463;426
14440;14465;407
14440;13032;403
14443;14444;404
14443;14445;418
14443;14448;401
14443;14458;433
14443;14460;404
14443;14463;405
14444;14445;412
14444;14458;407
14445;14458;452
14445;14460;410
14445;14463;429
14447;14461;413
14449;14456;425
14449;14461;419
14449;94454;423
14451;14464;417
14451;14465;401
14456;14461;427
14456;14462;406
14456;14466;405
14457;14458;407
14458;14460;425
14458;14463;456
14460;14463;408
14462;14464;413
1252;1366;403
1252;14302;406
1252;14304;411
1366;7722;404
1366;14304;422
1569;14073;405
1569;11201;408
1569;13039;402
4851;7847;425
4851;10147;432
4851;10605;424
4851;10816;407
4851;12103;406
4851;14073;420
4851;14102;411
4851;14509;420
4851;5913;455
4851;10800;416
4851;13039;432
4851;14508;427
4898;11201;406
7847;10147;410
7847;14073;421
7847;10800;406
7847;13039;408
9369;10513;405
9369;10802;407
9369;11202;420
9369;12100;413
9369;14103;410
9369;14105;418
9369;14503;408
9369;14506;411
9369;14510;409
9369;2267;401
10147;10605;411
10147;10818;406
10147;14073;419
10147;14102;406
10147;14509;405
10147;5913;402
10147;10800;423
10147;11201;408
10147;13039;432
10147;14508;411
10513;10557;401
10513;10802;401
10513;11202;430
10513;12100;401
10513;14103;429
10513;14105;401
10513;14501;408
10513;14503;410
10513;14506;439
10513;14510;419
10513;2267;404
10513;11044;408
10605;14509;413
10715;14073;427
10715;14102;452
10715;10808;407
10715;10800;414
10715;13039;427
10802;11202;428
10802;12100;444
10802;14103;403
10802;14105;428
10802;14503;413
10802;14506;436
10802;14510;412
10802;2267;409
10802;11044;411
10816;14073;415
10816;14102;416
10816;13039;420
10818;13039;404
11029;11202;403
11202;12100;402
11202;14077;413
11202;14103;426
11202;14105;441
11202;14303;427
11202;14503;434
11202;14504;416
11202;14506;440
11202;14510;455
11202;14511;442
11202;2267;459
11202;10823;434
11202;11044;401
12100;14103;402
12100;14105;421
12100;14506;408
12100;14512;405
12100;14108;402
12103;14102;413
12103;13039;402
13101;14309;410
13101;14108;401
14073;14102;454
14073;14513;415
14073;10808;417
14073;10736;415
14073;10800;431
14073;11201;406
14073;13039;460
14077;14303;402
14077;14503;403
14077;2267;402
14102;14513;418
14102;10808;423
14102;10736;404
14102;10800;422
14102;13039;457
14103;14501;404
14103;14506;432
14103;14510;429
14103;2267;410
14105;14303;407
14105;14503;432
14105;14506;418
14105;14510;413
14105;2267;434
14302;14304;408
14302;14309;403
14303;14503;425
14303;14506;405
14303;14510;406
14303;2267;413
14501;14506;418
14503;14506;417
14503;14510;422
14503;2267;421
14503;11044;409
14504;14510;403
14504;2267;402
14506;14510;445
14506;14511;413
14506;2267;428
14506;10823;410
14506;11044;409
14509;10800;401
14509;13039;412
14510;14511;418
14510;2267;420
14510;10823;425
14511;2267;404
14513;13039;420
10808;13039;420
2267;10823;406
10736;13039;420
10800;11201;406
10800;13039;435
11201;13039;406
